open,close,closeTime,close_ema,close_time_parsed
736.42,738.85,1609502399999,738.85,2021-01-01 11:59:59
738.85,728.91,1609545599999,732.2233333333334,2021-01-01 23:59:59
728.91,729.7,1609588799999,730.7814285714286,2021-01-02 11:59:59
729.7,774.56,1609631999999,754.13,2021-01-02 23:59:59
774.44,829.76,1609675199999,793.1648387096774,2021-01-03 11:59:59
829.77,978.28,1609718399999,887.1915873015873,2021-01-03 23:59:59
978.33,976.8,1609761599999,932.3485826771653,2021-01-04 11:59:59
976.97,1041.43,1609804799999,987.1031764705882,2021-01-04 23:59:59
1041.45,1042.21,1609847999999,1014.7105088062623,2021-01-05 11:59:59
1042.23,1099.56,1609891199999,1057.1767253176931,2021-01-05 23:59:59
1100.16,1151.88,1609934399999,1104.5514948705422,2021-01-06 11:59:59
1151.88,1208.42,1609977599999,1156.4984297924298,2021-01-06 23:59:59
1208.75,1201.12,1610020799999,1178.8119387132217,2021-01-07 11:59:59
1201.32,1224.87,1610063999999,1201.8423750228894,2021-01-07 23:59:59
1224.86,1255.43,1610107199999,1228.637005218665,2021-01-08 11:59:59
1255.24,1216.93,1610150399999,1222.7834132906082,2021-01-08 23:59:59
1216.72,1220.64,1610193599999,1221.711698468769,2021-01-09 11:59:59
1220.65,1276.0,1610236799999,1248.8559527814973,2021-01-09 23:59:59
1276.0,1259.28,1610279999999,1254.0679863319137,2021-01-10 11:59:59
1259.28,1254.25,1610323199999,1254.1589932527477,2021-01-10 23:59:59
1254.24,1067.87,1610366399999,1161.0144522115954,2021-01-11 11:59:59
1067.65,1087.01,1610409599999,1124.0122172837775,2021-01-11 23:59:59
1087.0,1099.16,1610452799999,1111.5861071605812,2021-01-12 11:59:59
1099.15,1050.16,1610495999999,1080.87305174965,2021-01-12 23:59:59
1050.36,1061.6,1610539199999,1071.236525587634,2021-01-13 11:59:59
1061.64,1129.89,1610582399999,1100.5632632308195,2021-01-13 23:59:59
1129.79,1166.59,1610625599999,1133.5766318613785,2021-01-14 11:59:59
1166.48,1231.62,1610668799999,1182.5983161133092,2021-01-14 23:59:59
1231.89,1226.12,1610711999999,1204.3591580971872,2021-01-15 11:59:59
1226.28,1168.53,1610755199999,1186.4445790319094,2021-01-15 23:59:59
1168.48,1219.0,1610798399999,1202.7222895235345,2021-01-16 11:59:59
1219.0,1227.83,1610841599999,1215.2761447646901,2021-01-16 23:59:59
1227.83,1219.52,1610884799999,1217.398072382592,2021-01-17 11:59:59
1219.52,1232.45,1610927999999,1224.9240361917343,2021-01-17 23:59:59
1232.5,1225.43,1610971199999,1225.1770180958745,2021-01-18 11:59:59
1225.43,1258.45,1611014399999,1241.8135090481792,2021-01-18 23:59:59
1258.52,1429.56,1611057599999,1335.6867545247726,2021-01-19 11:59:59
1429.47,1365.36,1611100799999,1350.5233772624401,2021-01-19 23:59:59
1365.36,1265.39,1611143999999,1307.9566886311427,2021-01-20 11:59:59
1265.41,1376.99,1611187199999,1342.4733443156028,2021-01-20 23:59:59
1376.72,1236.31,1611230399999,1289.3916721577773,2021-01-21 11:59:59
1236.43,1110.96,1611273599999,1200.1758360788683,2021-01-21 23:59:59
1111.98,1197.57,1611316799999,1198.872918039434,2021-01-22 11:59:59
1197.36,1232.62,1611359999999,1215.7464590197178,2021-01-22 23:59:59
1232.61,1219.07,1611403199999,1217.4082295098588,2021-01-23 11:59:59
1219.07,1233.6,1611446399999,1225.5041147549296,2021-01-23 23:59:59
1233.46,1342.97,1611489599999,1284.2370573774651,2021-01-24 11:59:59
1343.07,1392.51,1611532799999,1338.373528688733,2021-01-24 23:59:59
1392.19,1411.18,1611575999999,1374.7767643443665,2021-01-25 11:59:59
1411.41,1317.88,1611619199999,1346.3283821721832,2021-01-25 23:59:59
1317.6,1313.46,1611662399999,1329.8941910860917,2021-01-26 11:59:59
1313.61,1365.97,1611705599999,1347.9320955430458,2021-01-26 23:59:59
1366.54,1249.02,1611748799999,1298.4760477715229,2021-01-27 11:59:59
1248.78,1239.03,1611791999999,1268.7530238857612,2021-01-27 23:59:59
1238.93,1302.55,1611835199999,1285.6515119428805,2021-01-28 11:59:59
1302.54,1329.69,1611878399999,1307.6707559714403,2021-01-28 23:59:59
1329.44,1416.96,1611921599999,1362.3153779857203,2021-01-29 11:59:59
1416.83,1379.5,1611964799999,1370.9076889928601,2021-01-29 23:59:59
1379.56,1340.01,1612007999999,1355.4588444964302,2021-01-30 11:59:59
1340.01,1378.05,1612051199999,1366.7544222482152,2021-01-30 23:59:59
1378.04,1354.29,1612094399999,1360.5222111241076,2021-01-31 11:59:59
1354.36,1312.55,1612137599999,1336.5361055620538,2021-01-31 23:59:59
1312.45,1336.41,1612180799999,1336.473052781027,2021-02-01 11:59:59
1336.4,1374.17,1612223999999,1355.3215263905136,2021-02-01 23:59:59
1374.09,1419.58,1612267199999,1387.4507631952567,2021-02-02 11:59:59
1419.58,1511.87,1612310399999,1449.6603815976282,2021-02-02 23:59:59
1511.93,1537.68,1612353599999,1493.670190798814,2021-02-03 11:59:59
1537.93,1664.49,1612396799999,1579.0800953994071,2021-02-03 23:59:59
1664.67,1611.74,1612439999999,1595.4100476997037,2021-02-04 11:59:59
1611.77,1595.67,1612483199999,1595.5400238498519,2021-02-04 23:59:59
1595.53,1662.78,1612526399999,1629.160011924926,2021-02-05 11:59:59
1662.79,1719.19,1612569599999,1674.175005962463,2021-02-05 23:59:59
1718.95,1679.67,1612612799999,1676.9225029812314,2021-02-06 11:59:59
1679.67,1676.35,1612655999999,1676.6362514906157,2021-02-06 23:59:59
1676.35,1624.91,1612699199999,1650.7731257453079,2021-02-07 11:59:59
1624.89,1611.62,1612742399999,1631.1965628726539,2021-02-07 23:59:59
1611.46,1660.48,1612785599999,1645.838281436327,2021-02-08 11:59:59
1660.63,1750.15,1612828799999,1697.9941407181636,2021-02-08 23:59:59
1749.68,1753.4,1612871999999,1725.6970703590819,2021-02-09 11:59:59
1753.4,1769.13,1612915199999,1747.413535179541,2021-02-09 23:59:59
1769.14,1792.02,1612958399999,1769.7167675897704,2021-02-10 11:59:59
1792.02,1740.78,1613001599999,1755.2483837948853,2021-02-10 23:59:59
1740.76,1763.36,1613044799999,1759.3041918974427,2021-02-11 11:59:59
1763.36,1785.62,1613087999999,1772.4620959487213,2021-02-11 23:59:59
1785.83,1775.61,1613131199999,1774.0360479743606,2021-02-12 11:59:59
1775.61,1840.26,1613174399999,1807.1480239871803,2021-02-12 23:59:59
1840.24,1782.95,1613217599999,1795.0490119935903,2021-02-13 11:59:59
1783.01,1814.96,1613260799999,1805.0045059967952,2021-02-13 23:59:59
1815.25,1831.88,1613303999999,1818.4422529983976,2021-02-14 11:59:59
1831.98,1800.42,1613347199999,1809.4311264991989,2021-02-14 23:59:59
1800.03,1787.48,1613390399999,1798.4555632495994,2021-02-15 11:59:59
1787.76,1779.25,1613433599999,1788.8527816247997,2021-02-15 23:59:59
1779.33,1783.13,1613476799999,1785.9913908124,2021-02-16 11:59:59
1783.12,1781.99,1613519999999,1783.9906954061998,2021-02-16 23:59:59
1781.99,1807.6,1613563199999,1795.7953477030999,2021-02-17 11:59:59
1807.6,1849.88,1613606399999,1822.8376738515499,2021-02-17 23:59:59
1849.7,1900.41,1613649599999,1861.6238369257749,2021-02-18 11:59:59
1900.61,1939.61,1613692799999,1900.6169184628875,2021-02-18 23:59:59
1938.91,1934.38,1613735999999,1917.4984592314438,2021-02-19 11:59:59
1934.39,1955.0,1613779199999,1936.249229615722,2021-02-19 23:59:59
1955.46,1999.58,1613822399999,1967.914614807861,2021-02-20 11:59:59
1999.57,1913.0,1613865599999,1940.4573074039304,2021-02-20 23:59:59
1912.9,1961.62,1613908799999,1951.0386537019651,2021-02-21 11:59:59
1961.62,1933.53,1613951999999,1942.2843268509826,2021-02-21 23:59:59
1933.54,1802.65,1613995199999,1872.4671634254914,2021-02-22 11:59:59
1802.5,1777.58,1614038399999,1825.0235817127457,2021-02-22 23:59:59
1777.42,1453.07,1614081599999,1639.0467908563728,2021-02-23 11:59:59
1453.09,1577.89,1614124799999,1608.4683954281863,2021-02-23 23:59:59
1577.79,1677.41,1614167999999,1642.939197714093,2021-02-24 11:59:59
1677.39,1623.39,1614211199999,1633.1645988570467,2021-02-24 23:59:59
1623.16,1621.93,1614254399999,1627.5472994285233,2021-02-25 11:59:59
1621.84,1481.75,1614297599999,1554.6486497142616,2021-02-25 23:59:59
1482.08,1483.74,1614340799999,1519.1943248571308,2021-02-26 11:59:59
1483.74,1444.59,1614383999999,1481.8921624285654,2021-02-26 23:59:59
1444.56,1469.81,1614427199999,1475.8510812142827,2021-02-27 11:59:59
1470.02,1458.13,1614470399999,1466.9905406071414,2021-02-27 23:59:59
1458.27,1371.53,1614513599999,1419.2602703035707,2021-02-28 11:59:59
1371.67,1419.18,1614556799999,1419.2201351517854,2021-02-28 23:59:59
1418.67,1524.96,1614599999999,1472.0900675758926,2021-03-01 11:59:59
1524.95,1569.86,1614643199999,1520.9750337879464,2021-03-01 23:59:59
1570.0,1567.59,1614686399999,1544.282516893973,2021-03-02 11:59:59
1567.59,1486.78,1614729599999,1515.5312584469866,2021-03-02 23:59:59
1486.79,1607.24,1614772799999,1561.3856292234932,2021-03-03 11:59:59
1607.28,1567.69,1614815999999,1564.5378146117466,2021-03-03 23:59:59
1567.68,1561.59,1614859199999,1563.0639073058733,2021-03-04 11:59:59
1561.62,1539.23,1614902399999,1551.1469536529366,2021-03-04 23:59:59
1539.22,1480.15,1614945599999,1515.6484768264684,2021-03-05 11:59:59
1480.24,1528.31,1614988799999,1521.9792384132343,2021-03-05 23:59:59
1528.08,1564.07,1615031999999,1543.024619206617,2021-03-06 11:59:59
1564.08,1650.35,1615075199999,1596.6873096033084,2021-03-06 23:59:59
1650.68,1678.36,1615118399999,1637.5236548016542,2021-03-07 11:59:59
1678.37,1726.16,1615161599999,1681.8418274008272,2021-03-07 23:59:59
1726.46,1723.5,1615204799999,1702.6709137004136,2021-03-08 11:59:59
1723.61,1833.18,1615247999999,1767.925456850207,2021-03-08 23:59:59
1833.22,1827.21,1615291199999,1797.5677284251035,2021-03-09 11:59:59
1827.25,1870.51,1615334399999,1834.0388642125517,2021-03-09 23:59:59
1870.5,1814.86,1615377599999,1824.4494321062757,2021-03-10 11:59:59
1815.03,1795.12,1615420799999,1809.7847160531378,2021-03-10 23:59:59
1795.28,1779.14,1615463999999,1794.4623580265688,2021-03-11 11:59:59
1779.38,1825.78,1615507199999,1810.1211790132843,2021-03-11 23:59:59
1825.78,1773.94,1615550399999,1792.0305895066422,2021-03-12 11:59:59
1773.92,1766.1,1615593599999,1779.065294753321,2021-03-12 23:59:59
1766.13,1871.8,1615636799999,1825.4326473766605,2021-03-13 11:59:59
1871.8,1922.35,1615679999999,1873.8913236883302,2021-03-13 23:59:59
1922.35,1878.84,1615723199999,1876.365661844165,2021-03-14 11:59:59
1878.67,1848.1,1615766399999,1862.2328309220825,2021-03-14 23:59:59
1848.1,1770.0,1615809599999,1816.1164154610412,2021-03-15 11:59:59
1770.0,1793.48,1615852799999,1804.7982077305205,2021-03-15 23:59:59
1793.99,1792.55,1615895999999,1798.6741038652603,2021-03-16 11:59:59
1792.63,1805.12,1615939199999,1801.8970519326301,2021-03-16 23:59:59
1805.01,1759.71,1615982399999,1780.8035259663152,2021-03-17 11:59:59
1759.71,1823.58,1616025599999,1802.1917629831576,2021-03-17 23:59:59
1823.58,1799.7,1616068799999,1800.9458814915788,2021-03-18 11:59:59
1799.64,1776.08,1616111999999,1788.5129407457894,2021-03-18 23:59:59
1775.92,1819.02,1616155199999,1803.7664703728947,2021-03-19 11:59:59
1819.13,1809.1,1616198399999,1806.4332351864473,2021-03-19 23:59:59
1809.01,1841.79,1616241599999,1824.1116175932236,2021-03-20 11:59:59
1841.86,1806.1,1616284799999,1815.1058087966117,2021-03-20 23:59:59
1806.57,1772.52,1616327999999,1793.8129043983058,2021-03-21 11:59:59
1772.57,1782.98,1616371199999,1788.396452199153,2021-03-21 23:59:59
1783.23,1795.49,1616414399999,1791.9432260995763,2021-03-22 11:59:59
1795.54,1680.97,1616457599999,1736.4566130497883,2021-03-22 23:59:59
1681.17,1687.35,1616500799999,1711.903306524894,2021-03-23 11:59:59
1687.34,1668.08,1616543999999,1689.991653262447,2021-03-23 23:59:59
1668.2,1714.86,1616587199999,1702.4258266312236,2021-03-24 11:59:59
1714.83,1581.84,1616630399999,1642.1329133156119,2021-03-24 23:59:59
1581.88,1592.46,1616673599999,1617.296456657806,2021-03-25 11:59:59
1592.45,1585.74,1616716799999,1601.518228328903,2021-03-25 23:59:59
1585.83,1617.82,1616759999999,1609.6691141644515,2021-03-26 11:59:59
1617.81,1698.84,1616803199999,1654.2545570822258,2021-03-26 23:59:59
1698.84,1681.12,1616846399999,1667.6872785411128,2021-03-27 11:59:59
1681.15,1712.63,1616889599999,1690.1586392705565,2021-03-27 23:59:59
1712.52,1703.23,1616932799999,1696.6943196352781,2021-03-28 11:59:59
1703.36,1687.01,1616975999999,1691.852159817639,2021-03-28 23:59:59
1687.16,1764.29,1617019199999,1728.0710799088195,2021-03-29 11:59:59
1764.3,1816.74,1617062399999,1772.4055399544097,2021-03-29 23:59:59
1816.76,1848.79,1617105599999,1810.5977699772047,2021-03-30 11:59:59
1848.86,1840.46,1617148799999,1825.5288849886024,2021-03-30 23:59:59
1840.41,1808.83,1617191999999,1817.1794424943012,2021-03-31 11:59:59
1808.74,1919.37,1617235199999,1868.2747212471504,2021-03-31 23:59:59
1919.37,1920.07,1617278399999,1894.172360623575,2021-04-01 11:59:59
1920.08,1968.05,1617321599999,1931.1111803117874,2021-04-01 23:59:59
1968.05,2005.61,1617364799999,1968.3605901558935,2021-04-02 11:59:59
2005.52,2133.69,1617407999999,2051.025295077947,2021-04-02 23:59:59
2133.69,2096.44,1617451199999,2073.7326475389737,2021-04-03 11:59:59
2096.44,2008.52,1617494399999,2041.1263237694868,2021-04-03 23:59:59
2008.59,2043.13,1617537599999,2042.1281618847433,2021-04-04 11:59:59
2043.19,2075.69,1617580799999,2058.9090809423715,2021-04-04 23:59:59
2075.7,2057.03,1617623999999,2057.9695404711856,2021-04-05 11:59:59
2057.04,2107.38,1617667199999,2082.674770235593,2021-04-05 23:59:59
2107.43,2113.6,1617710399999,2098.1373851177964,2021-04-06 11:59:59
2113.6,2112.21,1617753599999,2105.1736925588984,2021-04-06 23:59:59
2112.22,1977.89,1617796799999,2041.5318462794494,2021-04-07 11:59:59
1977.88,1963.47,1617839999999,2002.5009231397248,2021-04-07 23:59:59
1963.46,1996.92,1617883199999,1999.7104615698624,2021-04-08 11:59:59
1996.9,2080.46,1617926399999,2040.0852307849314,2021-04-08 23:59:59
2080.39,2083.81,1617969599999,2061.9476153924657,2021-04-09 11:59:59
2083.81,2066.87,1618012799999,2064.4088076962325,2021-04-09 23:59:59
2067.19,2160.62,1618055999999,2112.514403848116,2021-04-10 11:59:59
2160.63,2133.49,1618099199999,2123.0022019240578,2021-04-10 23:59:59
2133.49,2147.14,1618142399999,2135.071100962029,2021-04-11 11:59:59
2147.35,2151.36,1618185599999,2143.2155504810144,2021-04-11 23:59:59
2151.42,2149.7,1618228799999,2146.457775240507,2021-04-12 11:59:59
2149.69,2137.69,1618271999999,2142.0738876202536,2021-04-12 23:59:59
2137.86,2229.17,1618315199999,2185.621943810127,2021-04-13 11:59:59
2229.16,2299.19,1618358399999,2242.405971905064,2021-04-13 23:59:59
2299.19,2390.0,1618401599999,2316.202985952532,2021-04-14 11:59:59
2390.0,2432.6,1618444799999,2374.401492976266,2021-04-14 23:59:59
2432.59,2428.92,1618487999999,2401.660746488133,2021-04-15 11:59:59
2428.79,2514.04,1618531199999,2457.8503732440668,2021-04-15 23:59:59
2514.04,2382.67,1618574399999,2420.2601866220334,2021-04-16 11:59:59
2382.69,2422.67,1618617599999,2421.465093311017,2021-04-16 23:59:59
2422.38,2408.99,1618660799999,2415.2275466555084,2021-04-17 11:59:59
2408.99,2317.6,1618703999999,2366.413773327754,2021-04-17 23:59:59
2317.65,2052.19,1618747199999,2209.3018866638768,2021-04-18 11:59:59
2052.19,2235.64,1618790399999,2222.4709433319385,2021-04-18 23:59:59
2235.65,2246.63,1618833599999,2234.5504716659693,2021-04-19 11:59:59
2246.63,2161.12,1618876799999,2197.835235832985,2021-04-19 23:59:59
2161.12,2194.8,1618919999999,2196.3176179164925,2021-04-20 11:59:59
2194.8,2330.03,1618963199999,2263.1738089582464,2021-04-20 23:59:59
2330.26,2264.98,1619006399999,2264.076904479123,2021-04-21 11:59:59
2264.98,2357.06,1619049599999,2310.5684522395613,2021-04-21 23:59:59
2357.06,2544.7,1619092799999,2427.6342261197806,2021-04-22 11:59:59
2544.37,2397.94,1619135999999,2412.7871130598905,2021-04-22 23:59:59
2397.94,2295.03,1619179199999,2353.9085565299456,2021-04-23 11:59:59
2295.04,2367.39,1619222399999,2360.649278264973,2021-04-23 23:59:59
2367.39,2179.43,1619265599999,2270.0396391324866,2021-04-24 11:59:59
2179.26,2213.35,1619308799999,2241.6948195662435,2021-04-24 23:59:59
2214.08,2288.0,1619351999999,2264.8474097831217,2021-04-25 11:59:59
2288.0,2320.49,1619395199999,2292.668704891561,2021-04-25 23:59:59
2320.44,2517.3,1619438399999,2404.9843524457806,2021-04-26 11:59:59
2517.38,2532.6,1619481599999,2468.7921762228902,2021-04-26 23:59:59
2532.06,2572.7,1619524799999,2520.746088111445,2021-04-27 11:59:59
2572.69,2666.13,1619567999999,2593.4380440557225,2021-04-27 23:59:59
2666.13,2692.04,1619611199999,2642.739022027861,2021-04-28 11:59:59
2692.05,2748.24,1619654399999,2695.4895110139305,2021-04-28 23:59:59
2748.23,2762.22,1619697599999,2728.8547555069654,2021-04-29 11:59:59
2762.22,2757.04,1619740799999,2742.9473777534827,2021-04-29 23:59:59
2757.04,2739.02,1619783999999,2740.9836888767413,2021-04-30 11:59:59
2739.05,2772.42,1619827199999,2756.7018444383707,2021-04-30 23:59:59
2772.42,2857.6,1619870399999,2807.1509222191853,2021-05-01 11:59:59
2857.75,2944.77,1619913599999,2875.960461109593,2021-05-01 23:59:59
